edge_idx,relative_position_x,relative_position_y,face_length,length,slope
2207,15.875,26.15625,30.602856,30.602856,-0.038803566
2208,-25.0,25.0,35.35534,35.35534,-0.0061871842
2209,25.0,0.0,25.0,25.0,-0.0025
2210,0.0,25.0,25.0,25.0,0.025
2211,-25.0,0.0,25.0,25.0,0.0325
2212,-25.0,0.0,25.0,25.0,0.02125
2213,0.0,25.0,25.0,25.0,0.015
2214,-25.0,0.0,25.0,25.0,0.015
2215,0.0,25.0,25.0,25.0,0.04125
2216,-25.0,0.0,25.0,25.0,0.03625
2217,-23.125,2.90625,23.294367,23.294367,0.016098313
2218,-1.8125,-24.9375,25.0,25.0,0.055
2219,4.5,-24.59375,25.0,25.0,0.175
2220,26.3125,2.6875,26.48656,26.48656,0.02595656
2221,25.0,0.0,25.0,25.0,-0.3325
2222,0.0,25.0,25.0,25.0,0.0075
2223,25.0,0.0,25.0,25.0,0.04625
2224,0.0,25.0,25.0,25.0,-0.03875
2225,25.0,0.0,25.0,25.0,0.02875
2226,0.0,25.0,25.0,25.0,0.015
2227,0.0,25.0,25.0,25.0,0.14125
2228,-25.0,0.0,25.0,25.0,-0.03375
2229,0.0,25.0,25.0,25.0,-0.0025
2230,-25.0,0.0,25.0,25.0,0.02125
2231,0.0,25.0,25.0,25.0,0.1225
2232,0.0,25.0,25.0,25.0,-0.01
2233,0.0,25.0,25.0,25.0,0.02
2234,-25.0,0.0,25.0,25.0,0.12125
2235,14.0,14.28125,20.0,20.0,-0.0359375
2236,-14.1875,13.96875,19.892694,19.892694,0.037702285
2237,25.0,0.0,25.0,25.0,-0.02125
2238,0.0,25.0,25.0,25.0,-0.0075
2239,-25.0,0.0,25.0,25.0,0.0225
2240,36.3125,0.71875,36.342487,36.342487,-0.031815376
2241,22.125,14.65625,26.570774,26.570774,-0.014113251
2242,7.9375,28.625,29.709833,29.709833,0.027347848
2243,-25.0,25.0,35.35534,35.35534,0.02828427
2244,0.0,25.0,25.0,25.0,0.00125
2245,-25.0,0.0,25.0,25.0,0.14
2246,14.1875,-13.9375,19.892694,19.892694,-0.039273214
2247,14.0625,14.25,20.0,20.0,-0.0734375
2248,-14.1875,13.96875,19.892694,19.892694,0.05969528
2249,14.0625,14.25,20.0,20.0,-0.04375
2250,14.125,-13.96875,19.892694,19.892694,-0.025134856
2251,24.625,3.8125,24.926054,24.926054,-0.015044499
2252,10.4375,17.78125,20.619478,20.619478,0.0030311146
2253,-14.1875,13.9375,19.892694,19.892694,0.009425571
2254,-25.0,0.0,25.0,25.0,0.105
2255,0.0,25.0,25.0,25.0,0.07875
2256,0.0,25.0,25.0,25.0,0.02
2257,-25.0,25.0,35.35534,35.35534,0.022097087
2258,-21.8125,-5.90625,22.584442,22.584442,0.006918479
2259,-7.625,-19.875,21.270226,21.270226,-0.029383797
2260,25.0,25.0,35.35534,35.35534,0.019445436
2261,0.0,25.0,25.0,25.0,-0.06
2262,-25.0,0.0,25.0,25.0,-0.04875
2263,-25.0,-25.0,35.35534,35.35534,-0.037123106
2264,0.0,25.0,25.0,25.0,0.00375
2265,-25.0,0.0,25.0,25.0,0.03375
2266,25.0,0.0,25.0,25.0,0.00125
2267,0.0,25.0,25.0,25.0,-0.07
2268,-25.0,0.0,25.0,25.0,-0.03375
2269,0.0,25.0,25.0,25.0,0.01
2270,-25.0,0.0,25.0,25.0,-0.07
2271,0.0,25.0,25.0,25.0,-0.00375
2272,-25.0,0.0,25.0,25.0,0.005
2273,0.0,25.0,25.0,25.0,-0.01625
2274,-25.0,0.0,25.0,25.0,-0.0225
2275,0.0,25.0,25.0,25.0,-0.01125
2276,0.0,25.0,25.0,25.0,-0.08
2277,0.0,25.0,25.0,25.0,0.05
2278,-25.0,0.0,25.0,25.0,-0.09875
2279,0.0,25.0,25.0,25.0,0.0225
2280,-25.0,0.0,25.0,25.0,-0.115
2281,0.0,25.0,25.0,25.0,-0.0225
2282,-25.0,0.0,25.0,25.0,-0.11125
2283,0.0,25.0,25.0,25.0,-0.01375
2284,-25.0,0.0,25.0,25.0,-0.1325
2285,0.0,25.0,25.0,25.0,-0.05875
2286,-25.0,0.0,25.0,25.0,-0.14625
2287,0.0,25.0,25.0,25.0,-0.01125
2288,-30.125,21.15625,36.825974,36.825974,0.0016971717
2289,-42.5,6.84375,43.05254,43.05254,0.013065431
2290,12.375,14.3125,18.913086,18.913086,-0.026436722
2291,-15.25,12.96875,20.0,20.0,0.0125
2292,-12.375,-14.5625,19.099104,19.099104,0.02781544
2293,25.0,0.0,25.0,25.0,0.125
2294,0.0,25.0,25.0,25.0,-0.09625
2295,-25.0,0.0,25.0,25.0,-0.15625
2296,0.0,25.0,25.0,25.0,-0.045
2297,-25.0,0.0,25.0,25.0,-0.1225
2298,0.0,25.0,25.0,25.0,0.17875
2299,25.0,0.0,25.0,25.0,-0.16125
2300,0.0,25.0,25.0,25.0,0.005
2301,-25.0,0.0,25.0,25.0,0.02
2302,0.0,25.0,25.0,25.0,0.0
2303,-25.0,0.0,25.0,25.0,-0.06375
2304,25.0,0.0,25.0,25.0,0.0125
2305,0.0,25.0,25.0,25.0,-0.00625
2306,-25.0,0.0,25.0,25.0,-0.01625
2307,27.0625,16.71875,31.794138,31.794138,0.011794628
2308,14.5625,32.40625,35.531906,35.531906,0.015830843
2309,0.0,25.0,25.0,25.0,-0.02125
2310,0.0,25.0,25.0,25.0,0.01875
2311,-25.0,0.0,25.0,25.0,0.0225
2312,-25.0,0.0,25.0,25.0,0.17375
2313,0.0,25.0,25.0,25.0,-0.0075
2314,-25.0,0.0,25.0,25.0,-0.02125
2315,0.0,25.0,25.0,25.0,-0.065
2316,-25.0,25.0,35.35534,35.35534,-0.103414364
2317,-26.375,-18.6875,32.30595,32.30595,0.09769872
2318,0.0,25.0,25.0,25.0,0.09625
2319,-25.0,0.0,25.0,25.0,-0.02375
2320,-1.375,-43.6875,43.709774,43.709774,0.15585758
2321,25.0,0.0,25.0,25.0,0.08125
2322,0.0,25.0,25.0,25.0,-0.015
2323,-4.5,-38.96875,39.226315,39.226315,0.18163829
2324,0.0,25.0,25.0,25.0,-0.0075
2325,0.5,-25.0,25.0,25.0,-0.13875
2326,28.125,-4.71875,28.50317,28.50317,0.009867324
2327,-24.75,12.09375,27.55217,27.55217,0.06578429
2328,23.375,-7.90625,24.663097,24.663097,0.05068301
2329,-8.625,-23.46875,25.0,25.0,0.005
2330,-19.0,3.1875,19.229258,19.229258,-0.20151584
2331,18.8125,-9.5625,21.142187,21.142187,0.07094819
2332,-25.0,0.0,25.0,25.0,-0.1
2333,25.0,0.0,25.0,25.0,-0.0075
2334,0.0,25.0,25.0,25.0,-0.0325
2335,0.0,25.0,25.0,25.0,-0.0575
2336,-25.0,0.0,25.0,25.0,-0.1625
2337,0.0,25.0,25.0,25.0,0.00125
2338,25.0,0.0,25.0,25.0,-0.00625
2339,0.0,25.0,25.0,25.0,0.0175
2340,-25.0,0.0,25.0,25.0,-0.005
2341,-22.3125,-2.28125,22.419825,22.419825,0.31919295
2342,5.75,-27.65625,28.237907,28.237907,0.1538269
2343,0.0,25.0,25.0,25.0,0.00875
2344,-25.0,25.0,35.35534,35.35534,0.11136932
2345,-18.6875,-19.90625,27.3043,27.3043,0.24149127
2346,-24.4375,7.75,25.659893,25.659893,0.08768547
2347,-8.625,-23.46875,25.0,25.0,0.04125
2348,25.0,0.0,25.0,25.0,0.14875
2349,0.0,25.0,25.0,25.0,0.00125
2350,-25.0,0.0,25.0,25.0,0.12125
2351,-21.375,-41.5625,46.727257,46.727257,0.10165373
2352,6.3125,-44.90625,45.333313,45.333313,0.058593776
2353,25.0,0.0,25.0,25.0,-0.14875
2354,0.0,25.0,25.0,25.0,-0.075
2355,3.625,-41.5625,41.730503,41.730503,0.0411869
2356,0.0,25.0,25.0,25.0,0.015
2357,-25.0,0.0,25.0,25.0,0.2475
2358,-21.0625,-42.09375,47.055145,47.055145,0.056449726
2359,-24.6875,-0.53125,24.719944,24.719944,0.037924845
2360,0.5625,-25.0,25.0,25.0,-0.12
2361,27.6875,-3.34375,27.837189,27.837189,-0.07521413
2362,0.0,25.0,25.0,25.0,-0.00625
2363,-20.5,-43.09375,47.725777,47.725777,-0.111313015
2364,4.1875,-42.59375,42.80373,42.80373,-0.16280708
2365,25.0,0.0,25.0,25.0,-0.20625
2366,0.0,25.0,25.0,25.0,0.0275
2367,-25.0,0.0,25.0,25.0,0.0825
2368,24.6875,0.5,24.719944,24.719944,-0.06700055
2369,-4.5,43.09375,43.342274,43.342274,0.1701572
2370,0.5,-25.0,25.0,25.0,-0.17
2371,0.5625,-25.0,25.0,25.0,-0.165
2372,24.75,0.5,24.719944,24.719944,-0.06952888
2373,20.8125,42.59375,47.38802,47.38802,0.038248062
2374,25.0,0.0,25.0,25.0,0.0125
2375,0.0,25.0,25.0,25.0,0.20625
2376,0.0,25.0,25.0,25.0,0.18625
2377,-25.0,0.0,25.0,25.0,-0.0525
2378,25.0,0.0,25.0,25.0,-0.0225
2379,0.0,25.0,25.0,25.0,0.0325
2380,-25.0,0.0,25.0,25.0,0.04375
2381,0.0,25.0,25.0,25.0,-0.01125
2382,0.0,25.0,25.0,25.0,0.25375
2383,0.0,25.0,25.0,25.0,0.05375
2384,-25.0,0.0,25.0,25.0,0.1025
2385,0.0,25.0,25.0,25.0,0.03875
2386,14.0,14.25,20.0,20.0,-0.0328125
2387,25.0,0.0,25.0,25.0,-0.10875
2388,0.0,25.0,25.0,25.0,0.035
2389,-25.0,0.0,25.0,25.0,0.04625
2390,32.9375,3.625,33.175262,33.175262,-0.0056518014
2391,18.8125,17.5625,25.73178,25.73178,-0.0048578065
2392,4.625,31.53125,31.860468,31.860468,-0.0009808394
2393,25.0,0.0,25.0,25.0,-0.1275
2394,0.0,25.0,25.0,25.0,-0.00875
2395,-25.0,0.0,25.0,25.0,0.025
2396,-25.0,0.0,25.0,25.0,0.01125
2397,0.0,25.0,25.0,25.0,0.0175
2398,0.0,25.0,25.0,25.0,0.01125
2399,-25.0,25.0,35.35534,35.35534,0.023864854
2400,-25.1875,-3.0,25.335052,25.335052,0.014801627
2401,-11.0,-16.96875,20.197365,20.197365,-0.0030944631
2402,3.1875,-30.90625,31.071543,31.071543,-0.020114869
2403,15.6875,19.625,25.11236,25.11236,0.0049776286
2404,-0.9375,30.5,30.50526,30.50526,0.004097654
2405,-16.625,10.875,19.849903,19.849903,-0.007871575
2406,-27.5625,-5.84375,28.178337,28.178337,-0.01663512
2407,42.4375,16.4375,45.50843,45.50843,-0.045321275
2408,25.8125,27.3125,37.594925,37.594925,-0.04571761
2409,9.1875,38.1875,39.290924,39.290924,-0.048516292
2410,-25.0,25.0,35.35534,35.35534,-0.05038136
2411,-25.0,0.0,25.0,25.0,0.02625
2412,0.0,25.0,25.0,25.0,0.00375
2413,0.0,25.0,25.0,25.0,-0.0225
2414,-25.0,0.0,25.0,25.0,-0.0075
2415,25.0,0.0,25.0,25.0,0.1
2416,0.0,25.0,25.0,25.0,0.0125
2417,-25.0,0.0,25.0,25.0,-0.03
2418,-25.0,0.0,25.0,25.0,-0.0175
2419,0.0,25.0,25.0,25.0,-0.0275
2420,0.0,25.0,25.0,25.0,-0.10375
2421,-25.0,0.0,25.0,25.0,-0.12125
2422,0.0,25.0,25.0,25.0,-0.0725
2423,0.0,25.0,25.0,25.0,0.00625
2424,-25.0,0.0,25.0,25.0,-0.12625
2425,-25.0,0.0,25.0,25.0,-0.02375
2426,0.0,25.0,25.0,25.0,0.00125
2427,0.0,25.0,25.0,25.0,0.0
2428,0.0,25.0,25.0,25.0,-0.00375
2429,-25.0,0.0,25.0,25.0,-0.16
2430,25.0,0.0,25.0,25.0,0.09375
2431,0.0,25.0,25.0,25.0,-0.04625
2432,-25.0,0.0,25.0,25.0,-0.1025
2433,0.0,25.0,25.0,25.0,-0.015
2434,-25.0,0.0,25.0,25.0,-0.1025
2435,0.0,25.0,25.0,25.0,-0.04875
2436,-25.0,0.0,25.0,25.0,-0.1775
2437,0.0,25.0,25.0,25.0,-0.0425
2438,-25.0,0.0,25.0,25.0,-0.16
2439,12.375,14.5625,19.099104,19.099104,-0.017998226
2440,-9.3125,22.28125,24.14555,24.14555,0.016825046
2441,-15.25,12.9375,20.0,20.0,0.0375
2442,-21.9375,5.6875,22.655436,22.655436,0.0413808
2443,-12.3125,-14.5625,19.099104,19.099104,0.017998226
2444,-30.125,-3.84375,30.376993,30.376993,0.01131613
2445,25.0,25.0,35.35534,35.35534,0.0070710676
2446,-4.625,24.375,24.817734,24.817734,-0.015110163
2447,-17.5,10.25,20.292868,20.292868,-0.0030798998
2448,12.625,14.09375,18.92593,18.92593,-0.021465259
2449,-15.0625,13.21875,20.0,20.0,0.0109375
2450,25.0,0.0,25.0,25.0,0.14875
2451,0.0,25.0,25.0,25.0,-0.11125
2452,-25.0,0.0,25.0,25.0,-0.105
2453,0.0,25.0,25.0,25.0,-0.0475
2454,-25.0,0.0,25.0,25.0,-0.0775
2455,0.0,25.0,25.0,25.0,-0.00625
2456,-25.0,0.0,25.0,25.0,-0.0625
2457,-25.0,0.0,25.0,25.0,-0.01875
2458,25.0,0.0,25.0,25.0,0.025
2459,0.0,25.0,25.0,25.0,-0.00625
2460,25.0,25.0,35.35534,35.35534,0.008838835
2461,-3.9375,27.625,27.887255,27.887255,-0.029135173
2462,-16.8125,13.5,21.529951,21.529951,-0.039189592
2463,-29.625,-0.625,29.646757,29.646757,-0.021081563
2464,25.0,0.0,25.0,25.0,0.00375
2465,0.0,25.0,25.0,25.0,0.0025
2466,-25.0,0.0,25.0,25.0,-0.0125
2467,25.0,0.0,25.0,25.0,-0.03375
2468,0.0,25.0,25.0,25.0,0.01125
2469,25.0,0.0,25.0,25.0,0.0125
2470,0.0,25.0,25.0,25.0,0.0225
2471,-25.0,0.0,25.0,25.0,-0.02625
2472,-25.0,0.0,25.0,25.0,-0.25
2473,0.0,25.0,25.0,25.0,-0.09375
2474,0.0,25.0,25.0,25.0,-0.03125
2475,0.0,25.0,25.0,25.0,0.07125
2476,-25.0,0.0,25.0,25.0,0.07
2477,0.0,25.0,25.0,25.0,-0.01125
2478,-25.0,0.0,25.0,25.0,-0.02625
2479,0.0,25.0,25.0,25.0,0.0375
2480,-23.375,8.0,24.719944,24.719944,-0.058151428
2481,26.375,1.96875,26.466923,26.466923,0.077927455
2482,-25.5625,0.90625,25.549849,25.549849,0.05993186
2483,24.6875,4.15625,25.0691,25.0691,0.087258816
2484,0.0,25.0,25.0,25.0,-0.0475
2485,-25.0,0.0,25.0,25.0,-0.125
2486,0.0,25.0,25.0,25.0,-0.05625
2487,-25.0,0.0,25.0,25.0,-0.19875
2488,0.0,25.0,25.0,25.0,-0.05
2489,-25.0,0.0,25.0,25.0,-0.1875
2490,0.0,25.0,25.0,25.0,-0.00375
2491,0.75,-43.625,43.61461,43.61461,0.13183656
2492,0.0,25.0,25.0,25.0,-0.0075
2493,-25.0,0.0,25.0,25.0,-0.11625
2494,0.0,25.0,25.0,25.0,0.0175
2495,-25.0,0.0,25.0,25.0,-0.0975
2496,0.0,25.0,25.0,25.0,0.00875
2497,-25.0,0.0,25.0,25.0,-0.01625
2498,0.0,25.0,25.0,25.0,0.00375
2499,-25.0,0.0,25.0,25.0,0.0025
2500,-6.5,-24.125,25.0,25.0,-0.05125
2501,25.0,0.0,25.0,25.0,-0.0025
2502,0.0,25.0,25.0,25.0,0.0025
2503,-25.0,0.0,25.0,25.0,0.005
2504,-25.0,0.0,25.0,25.0,-0.0075
2505,0.0,25.0,25.0,25.0,-0.00125
2506,0.0,25.0,25.0,25.0,0.005
2507,-25.0,0.0,25.0,25.0,-0.02625
2508,0.0,25.0,25.0,25.0,-0.00375
2509,-25.0,0.0,25.0,25.0,0.015
2510,0.0,25.0,25.0,25.0,0.00125
2511,-25.0,0.0,25.0,25.0,0.0325
2512,25.0,0.0,25.0,25.0,-0.10875
2513,0.0,25.0,25.0,25.0,-0.0425
2514,3.9375,-42.09375,42.266457,42.266457,-0.08354734
2515,0.0,25.0,25.0,25.0,0.01125
2516,0.5,-24.96875,25.0,25.0,-0.15
2517,25.0,0.0,25.0,25.0,-0.05625
2518,0.0,25.0,25.0,25.0,0.0075
2519,0.0,25.0,25.0,25.0,0.06125
2520,25.0,0.0,25.0,25.0,-0.015
2521,0.0,25.0,25.0,25.0,0.02125
2522,-25.0,0.0,25.0,25.0,-0.06
2523,0.0,25.0,25.0,25.0,0.01875
2524,25.0,0.0,25.0,25.0,0.11625
2525,0.0,25.0,25.0,25.0,0.1575
2526,-25.0,0.0,25.0,25.0,-0.01375
2527,0.0,25.0,25.0,25.0,0.0625
2528,-25.0,0.0,25.0,25.0,0.01625
2529,0.0,25.0,25.0,25.0,0.04875
2530,0.0,25.0,25.0,25.0,0.025
2531,-25.0,0.0,25.0,25.0,0.065
2532,0.0,25.0,25.0,25.0,0.0725
2533,-25.0,0.0,25.0,25.0,0.0575
2534,25.0,0.0,25.0,25.0,-0.11
2535,0.0,25.0,25.0,25.0,0.03125
2536,0.0,25.0,25.0,25.0,0.01875
2537,-25.0,0.0,25.0,25.0,0.0825
2538,0.0,25.0,25.0,25.0,0.02625
2539,-14.1875,13.96875,19.892694,19.892694,0.021992998
2540,-14.0,-14.25,20.0,20.0,-0.03125
2541,14.1875,-13.9375,19.892694,19.892694,-0.028276714
2542,0.1875,28.0,28.001572,28.001572,0.016740132
2543,-14.1875,13.9375,19.892694,19.892694,0.009425571
2544,-14.0,-14.25,20.0,20.0,-0.03125
2545,-14.1875,13.96875,19.892694,19.892694,0.021992998
2546,-10.5,-17.78125,20.619478,20.619478,-0.006062229
2547,14.1875,-13.9375,19.892694,19.892694,-0.018851142
2548,25.0,0.0,25.0,25.0,-0.02875
2549,0.0,25.0,25.0,25.0,-0.00125
2550,-25.0,0.0,25.0,25.0,0.005
2551,0.0,25.0,25.0,25.0,0.03125
2552,-25.0,0.0,25.0,25.0,0.095
2553,-14.125,13.9375,19.892694,19.892694,0.003141857
2554,14.0625,14.25,20.0,20.0,-0.1140625
2555,14.0,14.25,20.0,20.0,-0.1078125
2556,-14.1875,13.96875,19.892694,19.892694,0.0047127856
2557,-25.0,0.0,25.0,25.0,0.0225
2558,0.0,25.0,25.0,25.0,-0.01625
2559,0.0,25.0,25.0,25.0,0.00625
2560,-25.0,25.0,35.35534,35.35534,0.03358757
2561,-28.5,-0.09375,28.515013,28.515013,0.028493762
2562,-14.375,-14.0625,20.071815,20.071815,-0.014012186
2563,0.0,25.0,25.0,25.0,-0.085
2564,0.0,25.0,25.0,25.0,-0.02375
2565,-25.0,0.0,25.0,25.0,-0.0025
2566,0.0,25.0,25.0,25.0,-0.005
2567,-25.0,0.0,25.0,25.0,0.0
2568,0.0,25.0,25.0,25.0,0.005
2569,-25.0,0.0,25.0,25.0,-0.0125
2570,0.0,25.0,25.0,25.0,-0.04125
2571,0.0,25.0,25.0,25.0,-0.07375
2572,0.0,25.0,25.0,25.0,-0.0325
2573,-25.0,0.0,25.0,25.0,-0.03625
2574,0.0,25.0,25.0,25.0,-0.06
2575,-25.0,0.0,25.0,25.0,-0.13625
2576,0.0,25.0,25.0,25.0,-0.06875
2577,-25.0,0.0,25.0,25.0,-0.17125
2578,0.0,25.0,25.0,25.0,-0.015
2579,-25.0,0.0,25.0,25.0,-0.13625
2580,0.0,25.0,25.0,25.0,-0.02
2581,-25.0,0.0,25.0,25.0,-0.17125
2582,0.0,25.0,25.0,25.0,0.0025
2583,0.0,25.0,25.0,25.0,-0.0375
2584,-25.0,0.0,25.0,25.0,-0.19125
2585,25.0,0.0,25.0,25.0,0.05375
2586,0.0,25.0,25.0,25.0,-0.005
2587,-25.0,0.0,25.0,25.0,-0.03375
2588,25.0,0.0,25.0,25.0,-0.0075
2589,0.0,25.0,25.0,25.0,0.00625
2590,25.0,0.0,25.0,25.0,0.18625
2591,0.0,25.0,25.0,25.0,-0.00375
2592,-25.0,0.0,25.0,25.0,-0.04125
2593,5.9375,9.34375,11.051422,11.051422,-0.031104593
2594,-13.5625,21.0,24.986382,24.986382,0.021261582
2595,-20.625,7.0625,21.826447,21.826447,0.03865723
2596,-6.6875,-7.25,9.863737,9.863737,0.019009022
2597,21.6875,-7.71875,23.014355,23.014355,-0.03258836
2598,6.4375,5.25,8.293784,8.293784,-0.033910938
2599,-19.5,11.65625,22.701777,22.701777,0.03854324
2600,0.0,25.0,25.0,25.0,0.01125
2601,-25.0,0.0,25.0,25.0,-0.03625
2602,25.0,0.0,25.0,25.0,-0.00375
2603,0.0,25.0,25.0,25.0,-0.0175
2604,-25.0,0.0,25.0,25.0,-0.0675
2605,0.0,25.0,25.0,25.0,-0.01
2606,-12.875,-14.125,19.099104,19.099104,-0.0016362024
2607,28.9375,-2.625,29.027306,29.027306,0.03875661
2608,12.875,14.09375,19.099104,19.099104,0.016362024
2609,-14.75,13.46875,20.0,20.0,0.0046875
2610,-14.75,13.46875,20.0,20.0,0.003125
2611,-12.8125,-14.125,19.099104,19.099104,0.011453417
2612,25.0,25.0,35.35534,35.35534,-0.007954951
2613,0.0,25.0,25.0,25.0,0.20875
2614,-25.0,25.0,35.35534,35.35534,0.21301591
2615,-20.625,-10.125,22.981838,22.981838,-0.010878155
2616,-6.75,-24.375,25.274282,25.274282,-0.14219
2617,17.25,-30.1875,34.778873,34.778873,-0.14196837
2618,29.8125,-15.625,33.692528,33.692528,-0.16231343
2619,-25.0,0.0,25.0,25.0,0.22
2620,17.6875,-26.25,31.678303,31.678303,-0.18249872
2621,30.5625,-12.15625,32.902596,32.902596,-0.18425597
2622,25.0,25.0,35.35534,35.35534,-0.03800699
2623,0.0,25.0,25.0,25.0,0.14625
2624,0.0,25.0,25.0,25.0,0.09125
2625,-25.0,0.0,25.0,25.0,0.0925
2626,27.25,-1.90625,27.344242,27.344242,-0.07542721
2627,15.0,13.78125,20.372276,20.372276,-0.016873421
2628,3.0625,31.1875,31.33157,31.33157,0.059843794
2629,-25.0,25.0,35.35534,35.35534,0.18296388
2630,-25.0,0.0,25.0,25.0,0.1475
2631,12.3125,-15.6875,19.913015,19.913015,-0.08003559
2632,15.75,12.34375,20.0,20.0,-0.009375
2633,-12.25,15.6875,19.913015,19.913015,0.08631289
2634,0.0,25.0,25.0,25.0,0.11125
2635,-25.0,0.0,25.0,25.0,0.13375
2636,0.0,25.0,25.0,25.0,0.03
2637,-25.0,0.0,25.0,25.0,0.03625
2638,0.0,25.0,25.0,25.0,-0.01875
2639,-25.0,0.0,25.0,25.0,-0.0625
2640,0.0,25.0,25.0,25.0,0.00875
2641,0.0,25.0,25.0,25.0,0.01
2642,-25.0,0.0,25.0,25.0,0.02375
2643,0.0,25.0,25.0,25.0,0.00125
2644,0.0,25.0,25.0,25.0,0.0075
2645,0.0,25.0,25.0,25.0,-0.02625
2646,-25.0,0.0,25.0,25.0,-0.13375
2647,0.0,25.0,25.0,25.0,-0.04375
2648,-25.0,0.0,25.0,25.0,-0.1925
2649,0.0,25.0,25.0,25.0,-0.0575
2650,-25.0,0.0,25.0,25.0,-0.145
2651,0.0,25.0,25.0,25.0,-0.00625
2652,-25.0,0.0,25.0,25.0,-0.09125
2653,0.0,25.0,25.0,25.0,0.0125
2654,-25.0,0.0,25.0,25.0,-0.10625
2655,0.0,25.0,25.0,25.0,0.02
2656,-25.0,0.0,25.0,25.0,-0.02125
2657,0.0,25.0,25.0,25.0,0.01125
2658,-25.0,0.0,25.0,25.0,0.00875
2659,0.0,25.0,25.0,25.0,0.00125
2660,-25.0,0.0,25.0,25.0,-0.005
2661,0.0,25.0,25.0,25.0,0.0025
2662,-25.0,0.0,25.0,25.0,-0.00125
2663,24.75,0.5,24.719944,24.719944,-0.0075849686
2664,-24.6875,-0.53125,24.719944,24.719944,0.05435894
2665,20.625,-2.46875,20.800148,20.800148,-0.018028717
2666,0.0,25.0,25.0,25.0,0.0075
2667,-25.0,0.0,25.0,25.0,0.02
2668,0.0,25.0,25.0,25.0,0.0
2669,-25.0,0.0,25.0,25.0,0.0325
2670,0.0,25.0,25.0,25.0,0.005
2671,-25.0,0.0,25.0,25.0,0.03
2672,0.0,25.0,25.0,25.0,0.03125
2673,0.0,25.0,25.0,25.0,0.01
2674,-25.0,0.0,25.0,25.0,0.05625
2675,0.0,25.0,25.0,25.0,0.00875
2676,-25.0,0.0,25.0,25.0,0.05875
2677,0.0,25.0,25.0,25.0,0.01875
2678,-25.0,0.0,25.0,25.0,0.11625
2679,0.0,25.0,25.0,25.0,-0.0125
2680,-25.0,0.0,25.0,25.0,0.21125
2681,0.0,25.0,25.0,25.0,-0.06
2682,-25.0,0.0,25.0,25.0,0.24375
2683,0.0,25.0,25.0,25.0,0.015
2684,-25.0,0.0,25.0,25.0,0.2225
2685,25.0,0.0,25.0,25.0,0.0125
2686,0.0,25.0,25.0,25.0,0.01375
2687,-25.0,0.0,25.0,25.0,0.005
2688,0.0,25.0,25.0,25.0,0.01125
2689,-25.0,0.0,25.0,25.0,0.00875
2690,0.0,25.0,25.0,25.0,0.0175
2691,-25.0,0.0,25.0,25.0,0.005
2692,0.0,25.0,25.0,25.0,-0.00125
2693,-25.0,0.0,25.0,25.0,-0.00875
2694,0.0,25.0,25.0,25.0,0.01125
2695,-25.0,0.0,25.0,25.0,-0.03125
2696,0.0,25.0,25.0,25.0,0.04625
2697,-25.0,0.0,25.0,25.0,-0.10875
2698,0.0,25.0,25.0,25.0,0.1575
2699,-25.0,0.0,25.0,25.0,-0.02125
2700,0.0,25.0,25.0,25.0,0.165
2701,-25.0,0.0,25.0,25.0,0.06625
2702,0.0,25.0,25.0,25.0,0.00875
2703,25.0,0.0,25.0,25.0,-0.0725
2704,0.0,25.0,25.0,25.0,0.01375
2705,-25.0,0.0,25.0,25.0,0.01875
2706,25.0,0.0,25.0,25.0,-0.045
2707,0.0,25.0,25.0,25.0,0.02125
2708,-25.0,0.0,25.0,25.0,0.095
2709,25.0,0.0,25.0,25.0,-0.115
2710,0.0,25.0,25.0,25.0,0.01
2711,0.0,25.0,25.0,25.0,0.0725
2712,25.0,0.0,25.0,25.0,-0.14625
2713,0.0,25.0,25.0,25.0,-0.01375
2714,-25.0,0.0,25.0,25.0,0.01375
2715,25.0,0.0,25.0,25.0,-0.045
2716,0.0,25.0,25.0,25.0,0.02
2717,-25.0,0.0,25.0,25.0,0.04125
2718,10.9375,16.71875,20.0,20.0,0.015625
2719,-16.625,10.875,19.849903,19.849903,0.017317465
2720,25.0,0.0,25.0,25.0,-0.01
2721,0.0,25.0,25.0,25.0,-0.04
2722,-25.0,0.0,25.0,25.0,-0.05875
2723,0.0,25.0,25.0,25.0,-0.0175
2724,-25.0,0.0,25.0,25.0,-0.09875
2725,0.0,25.0,25.0,25.0,-0.08
2726,-25.0,0.0,25.0,25.0,-0.0875
2727,0.0,25.0,25.0,25.0,-0.00625
2728,-25.0,0.0,25.0,25.0,-0.08
2729,0.0,25.0,25.0,25.0,0.00125
2730,-25.0,0.0,25.0,25.0,0.00625
2731,0.0,25.0,25.0,25.0,-0.15
2732,0.0,25.0,25.0,25.0,-0.04
2733,-25.0,0.0,25.0,25.0,-0.01125
2734,0.0,25.0,25.0,25.0,-0.14875
2735,-25.0,0.0,25.0,25.0,-0.06375
2736,0.0,25.0,25.0,25.0,-0.1275
2737,-25.0,0.0,25.0,25.0,-0.145
2738,0.0,25.0,25.0,25.0,-0.09375
2739,-25.0,0.0,25.0,25.0,-0.1175
2740,0.0,25.0,25.0,25.0,-0.04625
2741,-25.0,0.0,25.0,25.0,-0.14125
2742,0.0,25.0,25.0,25.0,-0.01125
2743,-25.0,0.0,25.0,25.0,-0.18875
2744,0.0,25.0,25.0,25.0,0.0125
2745,-25.0,0.0,25.0,25.0,-0.30375
