node_idx,position_x,position_y,area,roughness,min_elevation,elevation,aspect,curvature,flow_accumulation
1358,802276.56,349532.44,625.0,0.06,314.29416,316.5,71.05955,1.2337783e-05,1.0
1359,802301.56,349532.44,625.0,0.06,310.44498,312.90625,66.0026,5.2621526e-05,1.0
1360,802326.56,349532.44,625.0,0.06,309.18777,309.28125,17.786747,0.0003293447,1.0
1361,802351.56,349532.44,625.0,0.06,308.28622,309.1875,2.3985045,0.00011856117,1.0
1362,802376.56,349532.44,605.06244,0.06,306.868,307.96875,62.150993,3.5441903e-05,2.0
1363,802401.56,349532.44,590.9446,0.06,305.23065,307.25,21.522392,8.088993e-05,1.0
1364,802426.56,349532.44,625.0,0.06,305.19266,306.53125,14.682444,1.182729e-05,1.0
1365,802451.56,349532.44,625.0,0.06,304.792,305.9375,356.48807,1.6560916e-05,1.0
1366,802476.56,349532.44,625.0,0.06,304.9849,306.3125,270.4476,2.3766245e-06,1.0
1367,802501.56,349532.44,625.0,0.1,306.96893,308.0625,280.1447,1.5432403e-05,3.0
1368,802526.56,349532.44,625.0,0.06,307.74722,308.125,318.06467,2.2147102e-05,3.0
1369,802551.56,349532.44,625.0,0.1,308.18216,308.65625,348.26526,4.5922693e-06,1.0
1370,802576.56,349532.44,625.0,0.06,308.74094,313.65625,255.05762,0.0018090244,1.0
1371,802601.56,349532.44,625.0,0.06,317.27264,320.5625,286.3761,0.00046899775,3.0
1372,802626.56,349532.44,625.0,0.06,320.0358,320.09375,321.52142,0.00014993075,1.0
1373,802651.56,349532.44,625.0,0.1,320.375,320.71875,341.97375,2.227439e-05,1.0
1374,802676.56,349532.44,681.6502,0.06,320.2933,321.15625,18.135366,3.0663545e-05,1.0
1375,802801.56,349532.44,795.2237,0.06,320.37997,320.9375,92.99372,3.3164665e-06,1.0
1376,802826.56,349532.44,625.0,0.06,319.28012,320.09375,95.157616,8.195348e-06,1.0
1377,802851.56,349532.44,625.0,0.06,318.29205,318.875,104.92015,1.7029406e-05,1.0
1378,802876.56,349532.44,625.0,0.06,317.99332,318.0625,145.804,3.571333e-05,8.0
1379,802901.56,349532.44,625.0,0.06,313.12204,316.9375,96.3725,0.0005556653,1.0
1380,802926.56,349532.44,625.0,0.06,310.83612,311.5625,68.13309,2.4039682e-05,1.0
1381,802951.56,349532.44,625.0,0.06,309.5494,310.3125,100.356026,8.878339e-06,1.0
1382,802976.56,349532.44,625.0,0.06,309.23315,309.75,258.37006,7.08807e-06,1.0
1383,803001.56,349532.44,625.0,0.06,307.80832,308.15625,352.58536,1.2271433e-14,1.0
1384,803026.56,349532.44,625.0,0.06,304.18375,308.0625,90.0,1.825664e-29,1.0
1385,803051.56,349532.44,625.0,0.06,302.92886,305.25,37.137455,1.5057666e-14,1.0
1386,803076.56,349532.44,625.0,0.06,302.87115,304.25,66.09234,4.4248666e-14,3.0
1387,803101.56,349532.44,625.0,0.06,302.85727,304.0,-1.0,1.8256638e-30,1.0
1388,803126.56,349532.44,625.0,0.06,303.0039,304.1875,339.25568,3.6245753e-14,1.0
1389,803151.56,349532.44,625.0,0.06,303.39206,304.4375,5.194429,7.3367277e-14,1.0
1390,803176.56,349532.44,625.0,0.06,304.0338,305.84375,301.6075,6.417253e-14,1.0
1391,803201.56,349532.44,625.0,0.06,305.75446,306.84375,286.7155,4.9165185e-15,2.0
1392,803226.56,349532.44,625.0,0.06,307.1222,307.75,237.41429,1.2122975e-12,1.0
1393,803251.56,349532.44,625.0,0.06,307.55585,308.5,299.0546,5.946789e-15,4.0
1394,803276.56,349532.44,625.0,0.06,309.0758,312.28125,292.2313,9.494166e-05,1.0
1395,803301.56,349532.44,625.0,0.06,313.3264,317.84375,273.803,5.2541243e-05,1.0
1396,803326.56,349532.44,625.0,0.06,317.79962,324.15625,266.97076,2.2997936e-05,1.0
1397,803351.56,349532.44,625.0,0.06,325.86642,327.15625,256.81784,3.5245917e-05,1.0
1398,803376.56,349532.44,625.0,0.1,326.94635,327.25,164.47015,1.7526203e-06,7.0
1399,803401.56,349532.44,625.0,0.1,326.4499,327.40625,284.7207,1.6889808e-05,1.0
1400,803426.56,349532.44,625.0,0.06,325.67633,326.9375,96.274635,4.574892e-05,1.0
1401,803451.56,349532.44,625.0,0.06,325.1746,325.40625,90.76151,3.535348e-06,1.0
1402,803476.56,349532.44,625.0,0.06,325.125,325.21875,321.46762,2.1897051e-06,1.0
1403,803501.56,349532.44,625.0,0.06,325.37982,326.03125,272.10272,0.00015887205,1.0
1404,803526.56,349532.44,625.0,0.06,326.80905,327.59375,131.07169,0.00028343924,4.0
1405,803551.56,349532.44,625.0,0.06,326.71237,327.09375,191.44438,1.7050132e-06,1.0
1406,803576.56,349532.44,625.0,0.06,326.99277,327.40625,260.22995,5.0478957e-06,4.0
1407,803601.56,349532.44,625.0,0.06,327.69125,328.71875,241.34245,0.000136884,5.0
1408,803626.56,349532.44,625.0,0.06,330.33334,331.625,292.72668,3.4872366e-05,4.0
1409,803651.56,349532.44,625.0,0.06,331.25375,332.1875,359.85675,1.0276635e-05,3.0
1410,803676.56,349532.44,625.0,0.06,331.1045,332.4375,2.9921045,0.00024248112,2.0
1411,803701.56,349532.44,625.0,0.06,331.3492,331.9375,305.51315,7.1906376e-05,1.0
1412,803726.56,349532.44,625.0,0.06,332.03137,332.5,299.8727,2.0572721e-05,2.0
1413,803751.56,349532.44,1061.5162,0.06,331.865,333.75,54.046978,6.334877e-05,1.0
1414,801776.56,349507.44,1054.0419,0.06,338.5006,338.75,305.85635,2.426088e-05,1.0
1415,801801.56,349507.44,625.0,0.06,339.05524,339.375,206.20863,5.561907e-06,1.0
1416,801826.56,349507.44,625.0,0.1,339.4006,339.59375,84.43543,1.2553182e-06,6.0
1417,801851.56,349507.44,625.0,0.06,339.375,339.5,280.40576,3.284103e-05,1.0
1418,801876.56,349507.44,625.0,0.1,339.7295,340.46875,252.85675,2.467943e-06,1.0
1419,801901.56,349507.44,625.0,0.1,338.86383,340.5625,39.416653,0.00016119599,1.0
1420,801926.56,349507.44,765.1423,0.06,337.789,338.90625,17.154333,9.338952e-05,1.0
1421,801951.56,349507.44,677.52936,0.06,337.71317,340.65625,12.473966,0.00043774644,1.0
1422,802151.56,349507.44,631.5892,0.06,327.1068,330.15625,114.48055,0.0006732887,1.0
1423,802176.56,349507.44,744.22577,0.06,325.8089,326.5,52.45649,9.54295e-06,1.0
1424,802201.56,349507.44,625.0,0.06,325.06747,325.6875,77.99743,1.5751741e-06,1.0
1425,802226.56,349507.44,625.0,0.06,322.76105,325.03125,176.37874,6.924722e-05,1.0
1426,802251.56,349507.44,625.0,0.06,318.2931,321.5,66.95317,9.684859e-06,4.0
1427,802276.56,349507.44,625.0,0.06,315.62076,317.5,33.52279,5.9759917e-05,1.0
1428,802301.56,349507.44,625.0,0.06,312.6029,315.25,36.29263,1.4293543e-05,1.0
1429,802326.56,349507.44,625.0,0.06,310.52307,312.78125,37.69614,7.060243e-05,2.0
1430,802351.56,349507.44,625.0,0.06,309.65753,311.21875,84.05007,1.7582282e-05,1.0
1431,802376.56,349507.44,625.0,0.06,307.35654,307.96875,64.596214,0.00032005997,1.0
1432,802401.56,349507.44,625.0,0.1,307.49362,307.625,283.39755,1.168171e-06,1.0
1433,802426.56,349507.44,625.0,0.1,307.0267,307.59375,42.079277,6.172961e-07,1.0
1434,802451.56,349507.44,625.0,0.1,306.22287,307.28125,93.98953,2.3436905e-06,1.0
1435,802476.56,349507.44,625.0,0.06,306.0494,306.65625,272.7834,0.00010883641,3.0
1436,802501.56,349507.44,625.0,0.06,307.5103,308.25,243.82771,2.6568183e-05,1.0
1437,802526.56,349507.44,625.0,0.1,308.3125,308.65625,224.57611,4.13916e-06,1.0
1438,802551.56,349507.44,625.0,0.06,308.6787,309.34375,268.35242,0.00032112902,6.0
1439,802576.56,349507.44,625.0,0.06,309.79016,314.71875,298.88132,0.00019257446,5.0
1440,802601.56,349507.44,625.0,0.06,317.03653,320.53125,315.8974,0.000316491,1.0
1441,802626.56,349507.44,625.0,0.06,320.64774,321.46875,249.40651,9.756038e-06,1.0
1442,802651.56,349507.44,625.0,0.1,321.0682,321.71875,352.90378,2.3018454e-05,1.0
1443,802676.56,349507.44,689.499,0.06,320.56287,321.5,56.627613,3.9319486e-05,1.0
1444,802801.56,349507.44,790.67615,0.06,320.37537,321.09375,63.50714,5.035791e-06,1.0
1445,802826.56,349507.44,625.0,0.06,319.15277,319.75,105.05887,2.121157e-05,2.0
1446,802851.56,349507.44,625.0,0.06,318.29443,319.15625,65.56201,2.645369e-05,2.0
1447,802876.56,349507.44,625.0,0.06,318.0491,318.65625,40.238796,1.1284104e-06,1.0
1448,802901.56,349507.44,625.0,0.06,313.57507,316.90625,82.10607,0.00035379536,1.0
1449,802926.56,349507.44,625.0,0.06,311.0312,312.625,84.65547,0.00017369002,1.0
1450,802951.56,349507.44,625.0,0.06,310.0179,310.9375,33.31063,3.8693946e-05,1.0
1451,802976.56,349507.44,625.0,0.06,309.09048,310.8125,59.429245,0.00031851226,3.0
1452,803001.56,349507.44,625.0,0.06,308.29083,310.25,324.69183,9.951168e-05,7.0
1453,803026.56,349507.44,625.0,0.06,310.1158,312.71875,308.61426,0.000111872025,1.0
1454,803051.56,349507.44,625.0,0.06,310.46545,315.625,347.51096,0.0005799026,1.0
1455,803076.56,349507.44,625.0,0.06,309.51453,315.46875,10.246604,0.0010964351,1.0
1456,803101.56,349507.44,625.0,0.06,309.5124,314.09375,349.20605,0.0012967401,1.0
1457,803126.56,349507.44,625.0,0.06,307.15042,310.78125,99.36609,0.00021179699,1.0
1458,803151.56,349507.44,625.0,0.06,306.23975,308.4375,353.50064,5.3521105e-14,1.0
1459,803176.56,349507.44,625.0,0.06,306.2383,307.46875,36.78249,4.308244e-14,1.0
1460,803201.56,349507.44,625.0,0.06,306.75018,308.09375,351.6071,5.3521105e-14,1.0
1461,803226.56,349507.44,625.0,0.06,307.99292,309.53125,193.84576,2.8752014e-05,2.0
1462,803251.56,349507.44,625.0,0.06,308.8182,310.5,323.19995,1.7532475e-05,1.0
1463,803276.56,349507.44,625.0,0.06,310.55502,312.40625,313.0133,0.0005178054,1.0
1464,803301.56,349507.44,625.0,0.06,311.88678,312.5625,3.1473265,0.0016297704,1.0
1465,803326.56,349507.44,625.0,0.06,312.90277,320.0625,261.50058,0.0009651675,1.0
1466,803351.56,349507.44,625.0,0.06,321.78983,325.96875,202.01079,0.00012885914,1.0
1467,803376.56,349507.44,625.0,0.06,324.8817,326.84375,178.53084,4.9591465e-05,1.0
1468,803401.56,349507.44,625.0,0.06,324.5881,325.8125,145.8969,3.5873007e-05,1.0
1469,803426.56,349507.44,625.0,0.06,324.65878,324.90625,163.96663,9.15209e-05,2.0
1470,803451.56,349507.44,625.0,0.06,324.75,324.875,343.68085,3.884465e-05,2.0
1471,803476.56,349507.44,625.0,0.06,324.97845,325.28125,280.47385,7.6184683e-06,1.0
1472,803501.56,349507.44,625.0,0.06,325.53317,325.78125,260.45325,8.014642e-06,1.0
1473,803526.56,349507.44,625.0,0.06,326.02145,326.15625,247.94766,3.2148822e-05,1.0
1474,803551.56,349507.44,625.0,0.06,326.3298,326.59375,289.17358,1.5021891e-05,1.0
1475,803576.56,349507.44,625.0,0.06,326.93347,327.84375,245.07613,2.1183396e-05,1.0
1476,803601.56,349507.44,625.0,0.06,327.875,329.5,310.69037,7.130287e-05,1.0
1477,803626.56,349507.44,625.0,0.06,330.5802,332.03125,304.729,3.2930504e-05,1.0
1478,803651.56,349507.44,625.0,0.06,331.93958,332.3125,258.0562,1.0090678e-05,1.0
1479,803676.56,349507.44,625.0,0.06,332.25638,332.65625,338.36765,3.1454167e-06,2.0
1480,803701.56,349507.44,625.0,0.06,331.3579,333.0,89.084564,5.816874e-05,1.0
1481,803726.56,349507.44,1126.235,0.06,331.22424,333.125,1.4757478,8.719049e-05,1.0
1482,801751.56,349482.44,1007.7194,0.06,338.85657,341.5,49.38507,2.5201165e-05,1.0
1483,801776.56,349482.44,625.0,0.06,338.73294,339.3125,298.9137,1.6818198e-05,1.0
1484,801801.56,349482.44,625.0,0.06,339.16748,339.5,69.05555,2.7159283e-06,1.0
1485,801826.56,349482.44,625.0,0.06,339.2964,339.53125,320.286,4.191365e-06,1.0
1486,801851.56,349482.44,625.0,0.1,339.283,339.6875,15.201937,2.1323884e-05,1.0
1487,801876.56,349482.44,625.0,0.1,339.8079,340.28125,254.48169,2.516913e-06,1.0
1488,801901.56,349482.44,625.0,0.1,340.52576,340.71875,271.7094,2.1799282e-05,1.0
1489,801926.56,349482.44,625.0,0.06,340.26404,342.375,311.2963,0.0016903225,1.0
1490,801951.56,349482.44,625.0,0.06,341.62006,345.84375,25.626684,6.900184e-05,1.0
1491,801976.56,349482.44,815.82715,0.06,338.62384,343.46875,14.711214,2.6962425e-05,1.0
1492,802201.56,349482.44,757.93097,0.06,324.63882,325.53125,114.473274,1.0849238e-05,1.0
1493,802226.56,349482.44,625.0,0.06,324.41174,324.875,166.89317,4.570732e-05,5.0
1494,802251.56,349482.44,625.0,0.06,320.36105,323.40625,67.29596,0.00010482036,1.0
1495,802276.56,349482.44,625.0,0.06,317.45883,319.0,102.406075,0.0003395479,1.0
1496,802301.56,349482.44,625.0,0.06,315.87805,317.65625,51.954525,1.0670222e-05,1.0
1497,802326.56,349482.44,625.0,0.06,312.99008,315.6875,42.194542,2.6397374e-05,1.0
1498,802351.56,349482.44,625.0,0.1,310.38766,313.34375,57.74896,2.9558518e-05,1.0
1499,802376.56,349482.44,625.0,0.06,307.6878,309.90625,37.857765,7.511507e-05,1.0
1500,802401.56,349482.44,625.0,0.06,307.59375,307.75,45.901596,0.00019143814,2.0
1501,802426.56,349482.44,625.0,0.1,307.53125,307.6875,175.45357,1.335263e-06,1.0
1502,802451.56,349482.44,625.0,0.06,307.1229,307.46875,150.42366,3.564712e-06,1.0
1503,802476.56,349482.44,625.0,0.06,307.12622,307.40625,79.54455,6.738253e-06,6.0
1504,802501.56,349482.44,625.0,0.06,307.51096,308.03125,68.07902,2.6280968e-06,4.0
1505,802526.56,349482.44,625.0,0.06,307.9907,308.21875,221.94888,0.00024174018,4.0
1506,802551.56,349482.44,625.0,0.06,308.66528,313.03125,303.06955,3.7705275e-05,1.0
1507,802576.56,349482.44,625.0,0.06,313.41464,319.59375,306.47256,0.00054528064,1.0
1508,802601.56,349482.44,625.0,0.06,320.45413,321.15625,348.06915,1.1284311e-05,1.0
1509,802626.56,349482.44,625.0,0.1,321.08923,321.59375,230.46167,2.3154083e-05,3.0
1510,802651.56,349482.44,625.0,0.1,321.37656,321.46875,169.6445,1.4108889e-05,1.0
1511,802676.56,349482.44,665.7196,0.06,321.08972,321.59375,168.54857,7.800032e-06,2.0
1512,802801.56,349482.44,811.62573,0.06,320.6419,321.28125,65.82089,1.3213586e-06,2.0
1513,802826.56,349482.44,625.0,0.06,319.4139,320.0625,63.934933,6.0315692e-06,3.0
1514,802851.56,349482.44,625.0,0.1,318.70477,318.8125,131.55063,5.2559742e-05,1.0
1515,802876.56,349482.44,625.0,0.1,318.1652,318.6875,162.40517,1.5783779e-05,1.0
1516,802901.56,349482.44,625.0,0.06,314.37204,317.375,82.6087,0.00026089352,1.0
1517,802926.56,349482.44,625.0,0.06,311.84473,312.59375,61.810215,0.00020951292,3.0
1518,802951.56,349482.44,625.0,0.06,311.38358,311.90625,32.70717,8.850613e-06,1.0
1519,802976.56,349482.44,625.0,0.06,309.16205,309.3125,288.49792,0.0011887822,1.0
1520,803001.56,349482.44,625.0,0.06,309.7822,312.125,322.59464,0.00011678446,1.0
1521,803026.56,349482.44,625.0,0.06,312.12006,314.59375,308.837,6.059244e-05,1.0
1522,803051.56,349482.44,625.0,0.06,315.29013,317.34375,299.70886,4.599887e-05,1.0
1523,803076.56,349482.44,625.0,0.06,315.4787,317.1875,65.25765,4.4294997e-05,1.0
1524,803101.56,349482.44,625.0,0.06,312.77847,314.6875,93.717384,3.2837394e-05,1.0
1525,803126.56,349482.44,625.0,0.06,309.28247,309.5,265.71487,0.00020123558,1.0
1526,803151.56,349482.44,625.0,0.06,309.3337,309.8125,286.82983,3.512073e-05,3.0
1527,803176.56,349482.44,625.0,0.06,309.30914,310.03125,285.61215,1.7744775e-05,1.0
1528,803201.56,349482.44,625.0,0.06,309.2186,310.21875,327.80804,1.101484e-05,3.0
1529,803226.56,349482.44,625.0,0.06,309.86185,311.03125,321.67252,0.00027150696,2.0
1530,803251.56,349482.44,625.0,0.06,310.60507,314.25,339.21387,8.28003e-05,4.0
1531,803276.56,349482.44,625.0,0.06,311.7911,314.8125,355.40802,5.908441e-05,1.0
1532,803301.56,349482.44,625.0,0.06,312.7986,314.875,350.5377,0.0001414843,1.0
1533,803326.56,349482.44,625.0,0.06,314.47516,316.53125,311.85263,0.0008675183,1.0
1534,803351.56,349482.44,625.0,0.06,317.9481,319.84375,213.12878,0.00072414865,3.0
1535,803376.56,349482.44,625.0,0.06,319.92215,322.0625,196.23544,0.00027781623,1.0
1536,803401.56,349482.44,625.0,0.06,321.73373,324.625,213.17215,0.00036284176,1.0
1537,803426.56,349482.44,625.0,0.06,322.66592,324.28125,175.41357,0.00029365448,1.0
1538,803451.56,349482.44,625.0,0.06,323.9492,325.8125,278.03586,5.4565666e-05,1.0
1539,803476.56,349482.44,625.0,0.06,325.45526,326.21875,334.4729,0.00018513811,1.0
1540,803501.56,349482.44,625.0,0.06,325.86453,327.4375,299.19516,5.3329728e-05,3.0
1541,803526.56,349482.44,625.0,0.06,326.21893,328.71875,328.65924,0.00049556675,1.0
1542,803551.56,349482.44,625.0,0.06,326.5383,329.71875,353.19333,0.00072722667,3.0
1543,803576.56,349482.44,625.0,0.06,327.00916,329.4375,328.7285,0.00011768109,1.0
1544,803601.56,349482.44,625.0,0.06,329.18524,331.625,290.35233,6.0984752e-05,1.0
1545,803626.56,349482.44,625.0,0.06,331.72763,331.96875,265.18872,6.3420516e-06,2.0
1546,803651.56,349482.44,625.0,0.06,331.92484,332.1875,307.98544,6.5247164e-06,1.0
1547,803676.56,349482.44,625.0,0.06,332.11206,333.09375,223.63022,5.2118034e-05,3.0
1548,803701.56,349482.44,875.45636,0.06,331.10007,331.09375,140.35657,0.0009054289,7.0
1549,801726.56,349457.44,790.86035,0.06,344.4261,347.09375,74.191574,2.743033e-05,1.0
1550,801751.56,349457.44,625.0,0.06,340.07642,343.21875,78.61158,9.3206334e-05,1.0
1551,801776.56,349457.44,625.0,0.06,339.12778,339.4375,241.64195,1.7632472e-05,1.0
1552,801801.56,349457.44,625.0,0.06,339.22992,339.625,299.0877,1.4358382e-05,1.0
1553,801826.56,349457.44,625.0,0.06,339.2828,339.5,60.138954,2.898625e-06,2.0
1554,801851.56,349457.44,625.0,0.06,339.33365,339.84375,290.62463,8.541999e-06,1.0
1555,801876.56,349457.44,625.0,0.06,339.63947,340.09375,264.1478,1.0769782e-05,1.0
1556,801901.56,349457.44,625.0,0.06,340.1875,340.75,265.49924,0.00015248718,1.0
1557,801926.56,349457.44,625.0,0.06,341.512,346.28125,295.6755,0.0013421773,1.0
1558,801951.56,349457.44,625.0,0.1,346.5718,347.96875,2.5998178,4.9306993e-05,1.0
1559,801976.56,349457.44,625.0,0.1,345.23865,347.71875,352.84137,8.497888e-05,1.0
1560,802001.56,349457.44,771.30396,0.06,340.5817,346.3125,39.479454,0.0001937787,1.0
1561,802026.56,349457.44,695.2108,0.06,336.20615,340.46875,53.45542,9.966266e-05,1.0
1562,802226.56,349457.44,610.11426,0.06,323.9567,325.09375,242.67448,2.6449276e-05,1.0
1563,802251.56,349457.44,737.279,0.06,319.55908,322.96875,117.393456,0.0003031717,1.0
1564,802276.56,349457.44,625.0,0.06,318.31714,318.75,73.54884,2.8686716e-05,1.0
1565,802301.56,349457.44,625.0,0.1,317.49155,318.125,63.081562,7.269955e-07,1.0
1566,802326.56,349457.44,625.0,0.1,315.8329,317.03125,46.294445,3.81858e-06,1.0
1567,802351.56,349457.44,625.0,0.06,312.82773,315.9375,29.655943,0.00034256227,1.0
1568,802376.56,349457.44,625.0,0.06,309.80188,311.875,53.685513,4.182495e-05,1.0
1569,802401.56,349457.44,625.0,0.06,307.80783,309.59375,103.836685,0.0002446137,1.0
1570,802426.56,349457.44,625.0,0.06,307.47946,307.78125,103.60718,1.9645354e-06,1.0
1571,802451.56,349457.44,625.0,0.06,307.47046,307.78125,8.440111,1.5222901e-05,1.0
1572,802476.56,349457.44,625.0,0.06,307.53296,307.875,318.12332,6.280867e-06,1.0
1573,802501.56,349457.44,625.0,0.06,307.88034,308.78125,298.11282,7.235676e-06,1.0
1574,802526.56,349457.44,625.0,0.06,308.1174,310.8125,306.47232,4.1429743e-05,1.0
1575,802551.56,349457.44,625.0,0.06,311.67816,316.4375,300.85782,2.4397197e-05,1.0
1576,802576.56,349457.44,625.0,0.06,318.33096,321.5625,285.34024,0.0002138841,1.0
1577,802601.56,349457.44,625.0,0.06,321.45947,321.96875,337.30176,1.9427964e-05,1.0
1578,802626.56,349457.44,625.0,0.06,321.497,322.0625,0.111760154,3.3786582e-05,1.0
1579,802651.56,349457.44,625.0,0.06,321.53705,322.0625,24.73267,9.962952e-06,1.0
1580,802676.56,349457.44,633.06934,0.06,321.3094,322.0,339.78265,1.898958e-05,1.0
1581,802801.56,349457.44,801.3392,0.06,320.79434,321.3125,97.676216,9.077012e-07,6.0
1582,802826.56,349457.44,625.0,0.06,319.4625,320.15625,73.5473,6.1343712e-06,1.0
1583,802851.56,349457.44,625.0,0.1,318.83148,319.375,5.2812405,6.8142625e-05,1.0
1584,802876.56,349457.44,625.0,0.1,318.39435,319.34375,6.929758,0.00012839155,1.0
1585,802901.56,349457.44,625.0,0.06,315.16248,317.59375,80.57629,0.00018611651,1.0
1586,802926.56,349457.44,625.0,0.06,312.72235,314.0625,90.4727,2.5269861e-05,1.0
1587,802951.56,349457.44,625.0,0.06,311.3706,313.0,63.260265,7.120825e-05,1.0
1588,802976.56,349457.44,625.0,0.06,309.59546,310.0625,49.094994,0.004585801,1.0
1589,803001.56,349457.44,625.0,0.06,312.04468,315.15625,311.96097,8.843684e-05,1.0
1590,803026.56,349457.44,625.0,0.06,315.16235,316.9375,323.6339,1.621968e-05,1.0
1591,803051.56,349457.44,625.0,0.06,316.43707,318.125,324.1943,2.3380555e-05,1.0
1592,803076.56,349457.44,625.0,0.06,316.1967,317.6875,76.237236,1.5598935e-05,1.0
1593,803101.56,349457.44,625.0,0.06,312.89447,315.5,77.97992,2.829799e-05,1.0
1594,803126.56,349457.44,625.0,0.06,309.55322,309.75,315.30524,0.00028187537,1.0
1595,803151.56,349457.44,625.0,0.06,309.88492,310.59375,299.02087,0.0001999489,1.0
1596,803176.56,349457.44,625.0,0.06,310.46457,312.34375,7.05857,6.205944e-05,1.0
1597,803201.56,349457.44,625.0,0.06,310.6909,313.90625,345.80374,0.000108276356,1.0
1598,803226.56,349457.44,625.0,0.06,311.80972,315.9375,340.30667,0.0001461931,1.0
1599,803251.56,349457.44,625.0,0.06,314.80167,317.6875,325.2218,0.00010932348,1.0
1600,803276.56,349457.44,625.0,0.06,316.97037,318.3125,316.2272,3.698176e-05,1.0
1601,803301.56,349457.44,625.0,0.06,317.34076,319.09375,317.81708,6.4539825e-05,2.0
1602,803326.56,349457.44,625.0,0.06,317.9699,319.78125,353.42624,3.8834478e-05,1.0
1603,803351.56,349457.44,625.0,0.06,318.91614,320.15625,333.9699,0.00010569889,2.0
1604,803376.56,349457.44,625.0,0.06,320.4988,321.625,283.33215,0.00013213755,1.0
1605,803401.56,349457.44,625.0,0.06,321.4278,321.84375,296.89835,0.0005443435,3.0
1606,803426.56,349457.44,625.0,0.06,322.17386,323.59375,320.81226,1.6732656e-05,1.0
1607,803451.56,349457.44,625.0,0.06,324.01215,325.46875,262.36975,4.547355e-05,1.0
1608,803476.56,349457.44,625.0,0.06,325.8772,326.28125,259.28482,1.2913709e-05,1.0
1609,803501.56,349457.44,625.0,0.06,327.1678,327.9375,287.77106,4.83836e-06,1.0
1610,803526.56,349457.44,625.0,0.06,328.51584,329.5,88.01583,8.080582e-05,13.0
1611,803551.56,349457.44,625.0,0.06,329.48605,330.09375,321.75632,2.8436452e-05,1.0
1612,803576.56,349457.44,625.0,0.06,330.58365,331.21875,338.06848,7.504737e-05,1.0
1613,803601.56,349457.44,625.0,0.06,331.125,331.375,216.87036,2.6801232e-05,3.0
1614,803626.56,349457.44,625.0,0.06,331.0748,331.90625,135.27985,5.044695e-05,2.0
1615,803651.56,349457.44,625.0,0.06,330.817,331.5,184.773,2.7015472e-05,1.0
1616,803676.56,349457.44,625.0,0.06,330.72174,331.875,157.35625,8.986662e-05,1.0
1617,803701.56,349457.44,622.7437,0.06,331.5467,334.53125,297.26373,0.0007391626,1.0
